transaction_id,customer_id,transaction_date,amount,merchant_category,location,device_type,hour,day_of_week,is_weekend,avg_amount,std_amount,transaction_count,is_fraud,risk_score
5725,1271,2025-09-08 05:52:04.443031,32.24133505634663,Restaurant,Domestic,Online,5,0,0,61.37448788769017,25.324944544904078,3,0,15
5726,4642,2025-08-16 13:50:02.443031,96.41593642661852,Retail,Domestic,Online,13,5,1,99.331077566513,70.95630729081792,5,0,10
5727,2822,2025-10-15 20:02:28.443031,31.873147489376922,Travel,Domestic,POS,20,2,0,42.37506314783656,9.094958684761208,3,0,0
5728,3985,2025-09-26 20:52:15.443031,101.48617916807852,Online,Domestic,Mobile,20,4,0,34.059823308990126,38.32916347584924,5,0,0
5729,4273,2025-08-11 07:54:33.443031,17.235679040223772,Grocery,Domestic,POS,7,0,0,15.547818312061784,14.02654825870306,3,0,0
5730,3079,2025-10-16 22:56:27.443031,6.894935704549342,Grocery,International,POS,22,3,0,35.58987143660217,20.895616672834734,5,0,20
5731,1442,2025-09-23 17:53:22.443031,96.65963056921247,Grocery,Domestic,POS,17,1,0,46.31695698574755,48.217399741159205,4,0,0
5732,3209,2025-08-22 00:14:48.443031,44.26567154101588,Travel,Domestic,Online,0,4,0,67.3530330284492,52.93672069682479,4,0,15
5733,3814,2025-08-28 00:23:54.443031,109.95289204891164,Retail,Domestic,Online,0,3,0,47.6725076989713,54.36578439963465,4,0,15
5734,1253,2025-10-24 09:39:22.443031,138.89188931912025,Restaurant,Domestic,Online,9,4,0,73.24181283554793,57.511421629171394,4,0,0
5735,1520,2025-10-06 13:36:03.443031,2.7559982523566258,Retail,Domestic,Online,13,0,0,67.81607604308032,53.09157626809721,6,0,0
5736,1976,2025-10-24 17:30:27.443031,34.75438329009745,Online,Domestic,POS,17,4,0,32.495454580504294,16.976915305220345,5,0,0
5737,4722,2025-10-14 08:34:30.443031,23.49734546867924,Gas Station,Domestic,POS,8,1,0,42.60256797260281,17.187161296310624,3,0,0
5738,4551,2025-08-03 11:28:38.443031,49.156046788276456,Retail,International,Online,11,6,1,73.07308374339156,33.823798033702296,2,0,30
5739,1009,2025-08-05 10:07:00.443031,78.89482985353162,Grocery,Domestic,POS,10,1,0,51.414101644679576,41.38727439472609,5,0,0
5740,3773,2025-09-03 15:39:52.443031,16.466207377753012,Grocery,Domestic,POS,15,2,0,53.584344575029725,47.1155104988098,9,0,0
5741,3552,2025-09-19 23:45:02.443031,40.68652490941574,Online,Domestic,Mobile,23,4,0,24.328340939549065,20.646309208144068,3,0,0
5742,3832,2025-09-04 13:13:56.443031,61.674986570782686,Restaurant,Domestic,Online,13,3,0,40.41736103824435,32.86688413852005,5,0,0
5743,4907,2025-09-19 13:42:27.443031,7.218414027041299,Restaurant,Domestic,POS,13,4,0,6.63150738310357,4.686424898571735,4,0,0
5744,2583,2025-08-28 15:15:30.443031,84.11841896976496,Travel,Domestic,Online,15,3,0,60.31408289412391,33.6644149214587,2,0,0
5745,3483,2025-10-19 03:24:25.443031,46.58412902984691,Gas Station,Domestic,Online,3,6,1,41.80632436615733,6.75683615375924,2,0,25
5746,2134,2025-08-23 18:55:21.443031,149.32617733021183,Online,Domestic,POS,18,5,1,59.13541044048402,67.33641425903271,5,0,10
5747,1152,2025-09-16 10:17:21.443031,20.740096983675585,Online,Domestic,POS,10,1,0,14.454572406319993,8.889074103925692,2,0,0
5748,2658,2025-09-10 10:54:41.443031,5.722638613687961,Online,Domestic,POS,10,2,0,15.774064175977307,9.0205692647153,3,0,0
5749,3964,2025-10-25 00:28:12.443031,35.31174269118351,Grocery,Domestic,POS,0,5,1,73.68368108632079,90.73054623376629,7,0,25
5750,3916,2025-10-20 18:39:07.443031,4.485884790786622,Retail,Domestic,POS,18,0,0,4.485884790786622,,1,0,0
5751,4173,2025-07-29 04:08:16.443031,174.54492954428483,Retail,Domestic,Mobile,4,1,0,58.41104817012455,62.96227506267466,6,0,15
5752,3800,2025-10-12 08:07:25.443031,1.9726548369867356,Travel,Domestic,POS,8,6,1,28.3955245488587,22.315120546338164,4,0,10
5753,2856,2025-10-03 23:24:23.443031,70.02045558088803,Travel,Domestic,Mobile,23,4,0,102.7157395933195,43.50991145836688,3,0,0
5754,2214,2025-09-26 11:09:29.443031,37.23280366117186,Travel,Domestic,POS,11,4,0,17.37307954724649,17.4185378171979,3,0,0
5755,2752,2025-09-23 00:28:46.443031,22.992420622486087,Restaurant,Domestic,POS,0,1,0,22.992420622486087,,1,0,15
5756,3610,2025-09-16 16:59:08.443031,3.4054933140760433,Gas Station,Domestic,Mobile,16,1,0,4.797804904776886,1.9690259346183885,2,0,0
5757,4875,2025-10-11 20:47:15.443031,48.6651389619345,Restaurant,Domestic,POS,20,5,1,30.01967203568113,17.83279728399257,3,0,10
5758,2104,2025-09-06 17:03:09.443031,44.000390696567784,Retail,Domestic,Mobile,17,5,1,43.01598221949179,14.564325639011923,4,0,10
5759,3536,2025-08-07 21:30:57.443031,16.486579410875276,Restaurant,Domestic,POS,21,3,0,8.910805776264729,10.713761819534753,2,0,0
5760,1894,2025-09-06 05:02:55.443031,120.52059983456631,Retail,Domestic,Mobile,5,5,1,63.74517358752022,45.36251491767117,5,0,25
5761,2111,2025-08-11 12:01:11.443031,18.128184383351556,Online,Domestic,POS,12,0,0,49.45012110887907,47.98806073361613,4,0,0
5762,4265,2025-08-11 08:39:30.443031,29.86689359361354,Grocery,Domestic,POS,8,0,0,17.336259979114313,17.720992002753004,2,0,0
5763,1103,2025-09-20 23:35:15.443031,39.23708375508671,Online,Domestic,Online,23,5,1,35.9884269216251,34.59505276756632,4,0,10
5764,4854,2025-09-23 01:18:49.443031,5.28090956357158,Grocery,International,Online,1,1,0,54.04811698093381,40.091922584878105,10,1,35
5765,4167,2025-09-22 13:03:50.443031,134.5314315000844,Online,Domestic,POS,13,0,0,64.20683011606899,64.21245369206618,3,0,0
5766,4494,2025-10-09 14:28:31.443031,23.463087421452034,Online,Domestic,Mobile,14,3,0,18.160997584898617,7.498287355774385,2,0,0
5767,2914,2025-08-06 16:49:13.443031,4.211446971235153,Gas Station,International,Online,16,2,0,59.8590999985631,65.47846756327898,5,0,20
5768,4269,2025-10-25 18:34:00.443031,24.49327268660864,Travel,Domestic,POS,18,5,1,26.05666587856085,2.210971855380573,2,0,10
5769,4072,2025-08-07 05:28:30.443031,45.8398613926521,Restaurant,Domestic,POS,5,3,0,41.347584010258984,38.485890365249645,7,0,15
5770,2006,2025-09-20 14:28:34.443031,36.04161216501102,Travel,Domestic,POS,14,5,1,65.24178201268921,41.29527622218443,2,0,10
5771,1406,2025-10-11 15:47:55.443031,59.297145218367284,Retail,Domestic,POS,15,5,1,63.42681833169095,32.88204613533763,3,0,10
5772,2401,2025-08-06 18:39:10.443031,2.8541295334428107,Grocery,International,POS,18,2,0,20.378830935060435,16.647187993671764,3,0,20
5773,1166,2025-10-12 06:14:53.443031,16.741521974444147,Retail,International,Online,6,6,1,16.741521974444147,,1,0,30
5774,1508,2025-08-24 17:58:21.443031,85.52664825086197,Travel,Domestic,Online,17,6,1,85.52664825086197,,1,0,10
5775,2661,2025-10-20 04:41:30.443031,4.16330294333485,Online,Domestic,POS,4,0,0,42.635404694486816,33.66302293752335,3,0,15
5776,3360,2025-09-17 23:26:40.443031,96.71892884086328,Travel,Domestic,POS,23,2,0,57.06709546567517,35.88702175310097,3,0,0
5777,4664,2025-10-21 10:11:35.443031,4.819823544485924,Gas Station,Domestic,Mobile,10,1,0,4.819823544485924,,1,0,0
5778,4489,2025-08-30 08:36:04.443031,89.92537376223557,Retail,Domestic,POS,8,5,1,87.81546368564007,57.002265025950734,3,0,10
5779,1762,2025-10-21 04:58:05.443031,22.375986934886146,Grocery,Domestic,POS,4,1,0,15.51793269412541,19.45402391654099,5,0,15
5780,1680,2025-09-05 20:46:16.443031,47.36444537019629,Retail,Domestic,Online,20,4,0,48.67371461124277,53.867430515448746,4,0,0
5781,3524,2025-08-22 14:48:39.443031,8.296065885316963,Retail,International,Online,14,4,0,13.220649560980192,12.896912480196487,4,0,20
5782,3120,2025-09-03 03:53:02.443031,3.422975065840349,Travel,Domestic,Mobile,3,2,0,18.782863183178222,18.832501815432163,4,0,15
5783,2164,2025-09-29 13:05:38.443031,12.163372016754192,Retail,Domestic,Mobile,13,0,0,47.79422550395677,61.397352699882795,3,0,0
5784,1581,2025-09-13 02:49:21.443031,6.839911455510518,Retail,Domestic,Mobile,2,5,1,29.384175748198253,29.17733065140072,4,0,25
5785,1261,2025-09-21 12:14:19.443031,18.727829135286797,Restaurant,International,POS,12,6,1,21.17694681742196,3.9395037616622286,3,0,30
5786,2363,2025-09-25 02:18:45.443031,36.116776961844096,Travel,Domestic,POS,2,3,0,30.734132875841997,24.704129289321543,4,0,15
5787,2331,2025-09-11 21:36:23.443031,44.428849443777935,Retail,Domestic,Online,21,3,0,39.03261618469927,31.09609479253774,3,0,0
5788,3292,2025-07-31 14:37:45.443031,78.00099426577029,Restaurant,Domestic,POS,14,3,0,78.00099426577029,,1,0,0
5789,2538,2025-08-13 16:34:57.443031,53.3905614487125,Gas Station,International,POS,16,2,0,29.609804256133398,24.154085447035623,3,0,20
5790,4408,2025-08-23 17:05:22.443031,46.92149078202787,Travel,International,POS,17,5,1,29.680498108953394,27.315840114401844,5,0,30
5791,4646,2025-09-05 02:19:31.443031,26.53288491107753,Grocery,Domestic,POS,2,4,0,41.10535538075978,60.81560154763292,4,0,15
5792,1560,2025-08-10 22:31:44.443031,32.10449702276392,Travel,Domestic,POS,22,6,1,30.877213297000104,1.735641289854976,2,0,10
5793,2099,2025-09-25 23:56:31.443031,26.766233598302513,Gas Station,Domestic,POS,23,3,0,38.023053006147634,15.919546675759241,2,0,0
5794,2903,2025-09-25 01:35:51.443031,92.31058108151203,Online,Domestic,POS,1,3,0,45.570685653129004,41.495848892918275,4,0,15
5795,1174,2025-10-02 01:44:13.443031,13.068267592988741,Retail,International,Mobile,1,3,0,53.19158005343339,46.74144132888391,3,0,35
5796,3156,2025-10-03 07:40:33.443031,0.28686793767070295,Gas Station,Domestic,Online,7,4,0,47.72700929794815,78.23721334298,7,0,0
5797,3230,2025-09-04 23:24:11.443031,52.680019404392844,Grocery,Domestic,Mobile,23,3,0,52.5094326950334,17.319605472099163,4,0,0
5798,1191,2025-07-31 17:41:52.443031,11.311301340633557,Gas Station,Domestic,POS,17,3,0,36.00921221219979,32.836668247636275,6,0,0
5799,1064,2025-09-04 09:35:31.443031,110.41610775408397,Retail,Domestic,POS,9,3,0,97.09398992255855,67.0409711844534,3,0,0
5800,4920,2025-10-22 08:11:10.443031,97.96620110389321,Restaurant,Domestic,POS,8,2,0,68.23819272898837,22.365978182652302,5,0,0
5801,4010,2025-10-21 07:26:52.443031,3.9915358200415287,Gas Station,Domestic,Online,7,1,0,29.461938186652354,38.87719684998735,5,0,0
5802,2497,2025-08-29 03:45:54.443031,5.6242028085203195,Gas Station,Domestic,Mobile,3,4,0,18.05344750043884,22.11679249459692,3,0,15
5803,4854,2025-10-03 00:20:30.443031,34.17683470371976,Gas Station,Domestic,POS,0,4,0,54.04811698093381,40.091922584878105,10,0,15
5804,4171,2025-08-20 00:55:40.443031,46.98086756023728,Restaurant,Domestic,Mobile,0,2,0,57.63831406672015,21.423470441478816,4,0,15
5805,2567,2025-08-01 18:11:03.443031,16.07286005301084,Retail,International,Online,18,4,0,55.029970249322645,27.19079403042508,6,0,20
5806,3911,2025-10-08 09:03:03.443031,63.07969273464259,Grocery,Domestic,POS,9,2,0,43.93488217616447,27.07485074086339,2,0,0
5807,2151,2025-09-12 02:40:00.443031,45.183043880747924,Gas Station,Domestic,Online,2,4,0,33.940627998741235,14.606064768348752,3,0,15
5808,4523,2025-10-25 09:01:44.443031,19.63910219519537,Retail,Domestic,Online,9,5,1,29.716098841639898,28.41838859423759,4,0,10
5809,2937,2025-08-23 01:10:29.443031,1.2849446982531552,Online,Domestic,POS,1,5,1,49.43983682866911,68.10130154544767,2,0,25
5810,1368,2025-10-23 01:33:45.443031,69.34478335310746,Grocery,Domestic,POS,1,3,0,38.10313144867442,44.18236783418844,2,0,15
5811,1850,2025-09-02 03:10:40.443031,12.08789044642053,Travel,Domestic,Online,3,1,0,7.33467287968386,4.154255257290596,3,0,15
5812,1042,2025-07-29 22:28:26.443031,89.93127234879627,Online,International,Online,22,1,0,39.020471683673584,31.211961695925144,6,0,20
5813,2907,2025-08-29 18:36:47.443031,27.261387453857864,Retail,Domestic,POS,18,4,0,39.1576253741889,56.78372415259945,6,0,0
5814,4490,2025-10-15 07:58:31.443031,43.02830981023388,Retail,Domestic,Mobile,7,2,0,50.37312640924094,42.81387362357838,3,0,0
5815,3535,2025-10-13 00:40:17.443031,103.15822882102852,Online,Domestic,POS,0,0,0,51.77867333069464,49.38681605836633,3,0,15
5816,1077,2025-08-26 09:29:50.443031,99.61660881187781,Gas Station,Domestic,POS,9,1,0,40.62708789783574,51.28487868340327,3,0,0
5817,3873,2025-08-27 03:53:32.443031,23.222519870457663,Restaurant,Domestic,POS,3,2,0,46.59065441394566,33.04753279875994,2,0,15
5818,2824,2025-08-24 04:34:59.443031,11.715842837425654,Gas Station,International,Mobile,4,6,1,7.193567295938156,6.395463403559753,2,0,45
5819,2293,2025-10-17 19:18:10.443031,74.61521609854549,Gas Station,Domestic,Online,19,4,0,74.61521609854549,,1,0,0
5820,1673,2025-09-13 16:53:01.443031,28.376871891040995,Retail,Domestic,Online,16,5,1,54.50518398332313,52.02922197034227,5,0,10
5821,1700,2025-10-19 07:09:36.443031,10.662259701906741,Retail,Domestic,Mobile,7,6,1,38.91124141992209,39.950093068846925,2,0,10
5822,1758,2025-10-03 13:33:05.443031,117.39237905330148,Online,Domestic,Online,13,4,0,41.622692132490066,45.71952173653787,5,0,0
5823,2923,2025-10-02 11:08:56.443031,11.038829878102057,Retail,International,POS,11,3,0,39.60963807610978,27.418216970451546,6,0,20
5824,3775,2025-08-06 12:11:28.443031,1.3073007832564016,Retail,Domestic,Online,12,2,0,10.183158344949259,12.552358141437828,2,0,0
5825,4386,2025-10-20 08:00:42.443031,1.0244217825873925,Gas Station,Domestic,Online,8,0,0,57.9006258189438,49.411523748814844,3,0,0
5826,3972,2025-08-19 02:30:26.443031,48.68478539493803,Travel,Domestic,POS,2,1,0,64.56996500950852,53.891069984026394,4,0,15
5827,4922,2025-08-10 00:28:08.443031,54.18742432423424,Travel,Domestic,POS,0,6,1,54.18742432423424,,1,0,25
5828,1901,2025-08-26 03:29:53.443031,18.628726981822687,Travel,Domestic,Online,3,1,0,35.675211210448396,31.824244866402182,4,0,15
5829,3936,2025-10-08 04:19:47.443031,19.283932080000785,Gas Station,Domestic,POS,4,2,0,46.9118912154796,23.729053411213005,4,0,15
5830,1992,2025-09-08 23:51:02.443031,20.737447121765424,Gas Station,Domestic,POS,23,0,0,27.668176914844956,16.658919811692474,4,0,0
5831,2191,2025-10-11 02:57:02.443031,56.99649322950201,Online,Domestic,Online,2,5,1,68.58955387018611,75.24920050807346,7,0,25
5832,3386,2025-10-16 03:38:09.443031,2.9946021591852228,Grocery,Domestic,Mobile,3,3,0,7.104385461435182,5.812111284456377,2,0,15
5833,3240,2025-08-28 03:00:19.443031,132.33577582470232,Retail,Domestic,POS,3,3,0,74.34079851692663,53.35026239685164,3,0,15
5834,2476,2025-08-23 03:07:19.443031,12.584935088061016,Retail,Domestic,POS,3,5,1,12.584935088061016,,1,0,25
5835,3330,2025-10-06 17:33:13.443031,401.3089117890511,Online,Domestic,Online,17,0,0,133.66204123316191,156.1605466796564,5,1,0
5836,4407,2025-09-06 10:28:44.443031,9.408291695275075,Grocery,Domestic,Online,10,5,1,9.408291695275075,,1,0,10
5837,1389,2025-09-24 17:01:53.443031,73.82112017981952,Grocery,Domestic,Mobile,17,2,0,71.7450064753612,26.672114367185195,6,0,0
5838,1999,2025-09-28 15:34:47.443031,12.642300773576261,Travel,Domestic,Online,15,6,1,12.642300773576261,,1,0,10
5839,1524,2025-08-05 15:22:53.443031,4.215123468482792,Gas Station,Domestic,Online,15,1,0,30.6773019440509,34.484930322842935,4,0,0
5840,4311,2025-08-15 05:14:59.443031,103.94541393475048,Restaurant,Domestic,Mobile,5,4,0,60.441138626980134,61.524336161461775,2,0,15
5841,2855,2025-09-08 20:36:08.443031,97.86164118105528,Grocery,Domestic,POS,20,0,0,43.285188272712276,35.64835425796833,8,0,0
5842,2506,2025-08-17 11:54:13.443031,25.83970267718771,Gas Station,Domestic,POS,11,6,1,93.85046838517242,128.01420085113907,3,0,10
5843,1658,2025-10-24 15:46:50.443031,60.59960071067388,Grocery,Domestic,Online,15,4,0,46.85379249112745,29.50580652357932,4,0,0
5844,3763,2025-10-15 23:18:57.443031,40.7167176128612,Online,Domestic,POS,23,2,0,48.13171756595108,25.100856568143566,3,0,0
5845,4663,2025-09-05 12:06:13.443031,95.85120951612187,Online,Domestic,POS,12,4,0,40.79221359538477,47.78719111304943,3,0,0
5846,1890,2025-10-07 21:51:16.443031,18.92090755463227,Travel,International,POS,21,1,0,46.356646876807005,68.34605806562512,4,0,20
5847,4626,2025-09-13 00:12:08.443031,37.0824713089885,Retail,Domestic,Online,0,5,1,51.024527469673465,47.14952981619041,3,0,25
5848,2481,2025-10-09 17:04:32.443031,33.215584536419264,Grocery,Domestic,Mobile,17,3,0,29.24209570241385,14.246221817160423,3,0,0
5849,4160,2025-09-16 02:51:48.443031,21.840500301811577,Restaurant,Domestic,POS,2,1,0,30.600196729122814,12.388081489774697,2,0,15
5850,4731,2025-10-20 04:01:29.443031,111.02955200922668,Grocery,Domestic,Online,4,0,0,79.482712065227,63.65893101962348,5,0,15
5851,4166,2025-09-02 06:36:07.443031,9.068775701430255,Online,Domestic,POS,6,1,0,12.466908815529239,4.805685936707904,2,0,0
5852,1451,2025-10-15 16:26:14.443031,8.097051268220925,Gas Station,Domestic,Online,16,2,0,28.28465664894935,28.32538459817453,3,0,0
5853,3475,2025-08-02 10:17:49.443031,43.00846291581934,Restaurant,Domestic,Online,10,5,1,82.6096650621545,56.00455716162572,2,0,10
5854,4222,2025-09-15 23:59:36.443031,53.573338733123435,Gas Station,Domestic,Mobile,23,0,0,82.53609373189329,40.95952092294949,2,0,0
5855,2537,2025-10-12 19:38:03.443031,10.822006869356679,Restaurant,Domestic,POS,19,6,1,39.74825409430827,44.287067381104606,5,0,10
5856,4447,2025-08-12 09:45:38.443031,24.773657442390167,Grocery,Domestic,POS,9,1,0,19.657315108122564,27.060794061448878,5,0,0
5857,4093,2025-08-03 08:13:36.443031,146.46338321834656,Gas Station,Domestic,POS,8,6,1,65.1599624740032,70.52270060765102,3,0,10
5858,1882,2025-08-27 04:17:50.443031,14.15910547052961,Online,Domestic,Online,4,2,0,33.6974727266508,27.360963239040608,7,0,15
5859,1312,2025-10-04 20:44:40.443031,55.185367642172324,Grocery,Domestic,Mobile,20,5,1,35.144679927910225,24.92164334683703,4,0,10
5860,1839,2025-09-15 04:14:47.443031,67.38242021259715,Online,Domestic,Mobile,4,0,0,52.73263430044294,46.717038731961544,4,0,15
5861,3566,2025-09-05 03:17:00.443031,29.722020554700425,Online,Domestic,POS,3,4,0,41.83962942706055,59.6045679814738,4,0,15
5862,4277,2025-08-10 03:24:54.443031,138.65022984284855,Retail,Domestic,Mobile,3,6,1,58.47962918443023,70.7683342978868,3,0,25
5863,1374,2025-10-11 18:03:47.443031,66.71484542706624,Travel,Domestic,POS,18,5,1,35.10627315479173,29.58958326562254,6,0,10
5864,1450,2025-10-18 14:59:23.443031,30.617506783750525,Online,Domestic,POS,14,5,1,64.7424835747005,48.260004993428566,2,0,10
5865,4697,2025-09-16 21:00:12.443031,42.12126109032466,Online,Domestic,Mobile,21,1,0,29.34480323455218,22.631491869298358,4,0,0
5866,4855,2025-10-21 08:19:17.443031,58.9824590755782,Grocery,Domestic,POS,8,1,0,42.060562329146734,23.931175879880527,2,0,0
5867,4062,2025-09-21 04:25:50.443031,44.84771708763115,Travel,International,POS,4,6,1,46.09330432714005,22.984879006672934,3,1,45
5868,1594,2025-07-30 18:46:55.443031,105.47342721184548,Retail,Domestic,POS,18,2,0,105.47342721184548,,1,0,0
5869,4250,2025-08-13 20:09:55.443031,22.071870810207855,Travel,Domestic,POS,20,2,0,22.071870810207855,,1,1,0
5870,2233,2025-08-15 16:29:57.443031,17.825586438367296,Grocery,Domestic,POS,16,4,0,55.773009890990934,53.66576090381521,2,0,0
5871,1499,2025-10-20 22:38:47.443031,12.02967661803056,Retail,Domestic,Mobile,22,0,0,13.21037706711472,5.771419860113662,3,0,0
5872,1463,2025-10-16 20:11:43.443031,1.9257624419467934,Travel,Domestic,POS,20,3,0,37.34840052691806,50.09517519480009,2,0,0
5873,4911,2025-08-16 11:03:19.443031,2.198323973216676,Restaurant,Domestic,POS,11,5,1,38.14830146216246,22.721256834652596,5,0,10
5874,4195,2025-10-17 05:37:30.443031,102.03227405288888,Gas Station,Domestic,POS,5,4,0,42.40657098577109,42.11441511512145,4,0,15
5875,1112,2025-08-02 13:36:35.443031,56.72127154887476,Restaurant,International,Online,13,5,1,30.933495534535226,26.562837235328153,3,0,30
5876,2035,2025-08-21 04:40:57.443031,54.01884082363123,Gas Station,Domestic,Online,4,3,0,43.495108986495595,10.539184941130047,4,0,15
5877,4197,2025-07-31 04:23:21.443031,47.67923158778288,Retail,International,Mobile,4,3,0,29.141829306733285,18.162788184390333,5,1,35
5878,4636,2025-09-10 06:55:49.443031,94.5963892836294,Travel,Domestic,Mobile,6,2,0,47.96916859888131,46.473721661182005,3,0,0
5879,3378,2025-08-01 21:08:22.443031,32.72199588937493,Retail,International,POS,21,4,0,44.03032986167875,30.348654656749428,4,0,20
5880,2924,2025-10-25 02:29:43.443031,102.16930261226777,Restaurant,International,Mobile,2,5,1,67.331607587229,49.26794078622753,2,1,45
5881,4354,2025-08-31 23:03:46.443031,22.27101658962828,Retail,Domestic,POS,23,6,1,35.42783645868119,30.12824308372296,6,0,10
5882,1139,2025-10-04 09:14:38.443031,130.66485268814506,Travel,Domestic,POS,9,5,1,83.05733110527596,67.32720269346332,2,0,10
5883,2424,2025-08-16 07:17:14.443031,59.97530310133183,Online,Domestic,Online,7,5,1,31.064708933208856,23.177271758341064,4,0,10
5884,3949,2025-08-23 13:44:30.443031,14.864883459044806,Restaurant,Domestic,POS,13,5,1,94.2926013065069,137.76669472182425,4,0,10
5885,4168,2025-09-01 17:39:00.443031,41.51539145596586,Online,International,POS,17,0,0,31.88146397748891,17.816001449082137,5,0,20
5886,1516,2025-10-15 22:14:12.443031,38.074573280683836,Travel,Domestic,Mobile,22,2,0,65.50997184882321,63.29235676233395,3,0,0
5887,3616,2025-09-11 01:02:07.443031,7.419131951179095,Restaurant,Domestic,Online,1,3,0,13.290928492511737,6.387451546026081,3,0,15
5888,2947,2025-09-15 00:21:28.443031,44.731710047974325,Travel,Domestic,POS,0,0,0,23.41189241261626,30.15077524724446,2,0,15
5889,3893,2025-09-04 12:16:14.443031,18.901176580182117,Retail,Domestic,Online,12,3,0,14.39748456663975,6.369182326303009,2,0,0
5890,4140,2025-09-27 15:56:24.443031,2.6884370948239438,Retail,Domestic,Mobile,15,5,1,11.776078223192881,10.324549853520253,6,0,10
5891,3165,2025-10-25 14:14:43.443031,148.46051330934574,Restaurant,Domestic,Mobile,14,5,1,78.2072138960687,73.91251204070568,3,0,10
5892,1887,2025-08-08 23:58:21.443031,51.28998773842726,Grocery,Domestic,Online,23,4,0,51.28998773842726,,1,0,0
5893,4130,2025-10-02 02:34:45.443031,104.74560251167715,Retail,Domestic,Online,2,3,0,54.99118488098035,50.71732331245303,3,0,15
5894,4104,2025-07-30 22:32:43.443031,56.35923165550638,Retail,International,Online,22,2,0,37.358324819174854,18.05265641330901,4,0,20
5895,2341,2025-08-20 11:05:04.443031,22.07925964600587,Retail,Domestic,Online,11,2,0,77.25231616919163,85.76761984408917,5,0,0
5896,1049,2025-09-02 03:14:18.443031,35.94254261862708,Gas Station,Domestic,Online,3,1,0,27.197664341161794,8.791774997778498,3,0,15
5897,4951,2025-09-13 10:17:01.443031,56.3115232308152,Online,Domestic,Online,10,5,1,56.3115232308152,,1,0,10
5898,4560,2025-09-23 15:32:59.443031,161.2601967613191,Travel,Domestic,POS,15,1,0,62.10647957000894,58.05473521042223,5,0,0
5899,1018,2025-09-09 06:49:27.443031,14.629334631198127,Retail,Domestic,Mobile,6,1,0,22.76008207755833,11.781370246515507,9,0,0
5900,1725,2025-08-14 05:07:40.443031,103.9629013756266,Retail,Domestic,POS,5,3,0,64.76472491714432,38.41509759966059,3,0,15
5901,3244,2025-10-20 11:41:42.443031,128.9023108480849,Online,Domestic,POS,11,0,0,98.53238727565139,31.606633641851367,4,0,0
5902,4962,2025-09-12 01:11:05.443031,55.49612766143608,Gas Station,Domestic,Online,1,4,0,90.05897306701601,79.63820224887728,5,0,15
5903,2473,2025-09-22 22:51:29.443031,133.87602123985022,Gas Station,Domestic,POS,22,0,0,72.62995622376916,75.64025710397286,6,0,0
5904,3606,2025-09-19 12:01:43.443031,25.36480860385505,Retail,Domestic,Online,12,4,0,16.418648545119677,14.686326292424228,6,0,0
5905,4750,2025-08-30 22:19:39.443031,152.89759537928927,Grocery,International,POS,22,5,1,76.07606380464121,76.26038443685019,3,0,30
5906,1451,2025-08-30 09:29:10.443031,60.66461769777659,Online,Domestic,Online,9,5,1,28.28465664894935,28.32538459817453,3,0,10
5907,3336,2025-08-12 20:20:32.443031,2.1456760649778484,Gas Station,Domestic,Mobile,20,1,0,21.26711598681494,16.878937829460263,4,0,0
5908,2164,2025-10-17 07:12:10.443031,118.68946600367379,Restaurant,Domestic,Online,7,4,0,47.79422550395677,61.397352699882795,3,0,0
5909,2107,2025-10-22 19:38:43.443031,33.12826150664267,Retail,International,POS,19,2,0,50.89578897221811,44.43617638077225,7,0,20
5910,4765,2025-08-22 02:02:57.443031,30.839592509795583,Travel,International,Mobile,2,4,0,35.06528233741717,5.976027864604482,2,0,35
5911,3438,2025-10-08 16:32:02.443031,41.78932261164073,Travel,International,POS,16,2,0,48.70145378651246,41.80343746500309,4,0,20
5912,4662,2025-10-16 15:23:45.443031,8.089756444128259,Online,Domestic,POS,15,3,0,64.85370463707957,60.81831387112695,4,0,0
5913,1214,2025-10-02 20:27:58.443031,31.665300790519034,Restaurant,Domestic,POS,20,3,0,31.665300790519034,,1,0,0
5914,2549,2025-08-05 17:57:23.443031,88.93048045849199,Online,Domestic,Mobile,17,1,0,64.76155415889623,67.9545930805022,4,0,0
5915,3262,2025-08-24 15:35:16.443031,0.7801782017642191,Gas Station,International,POS,15,6,1,40.487355501573575,34.97793512999894,3,0,30
5916,4474,2025-07-30 15:17:32.443031,15.935743032794766,Online,Domestic,Online,15,2,0,42.75898930314807,31.48044808314495,4,0,0
5917,1127,2025-09-03 12:05:28.443031,0.12288019399328669,Travel,International,POS,12,2,0,18.069690322749786,20.34202272022993,4,0,20
5918,2845,2025-08-01 19:01:24.443031,26.868004232450822,Retail,Domestic,POS,19,4,0,14.711826901926198,10.951024262799214,4,0,0
5919,4548,2025-08-12 18:55:47.443031,65.15569255083994,Retail,Domestic,Mobile,18,1,0,69.8024000802705,25.45960853804113,4,0,0
5920,1759,2025-10-18 20:52:33.443031,80.16579181084167,Online,Domestic,Online,20,5,1,80.16579181084167,,1,0,10
5921,3451,2025-09-21 12:47:09.443031,145.19391308663353,Retail,Domestic,Online,12,6,1,87.28934512087231,81.88942534053417,2,0,10
5922,4100,2025-10-11 16:27:50.443031,46.88907732162061,Restaurant,Domestic,POS,16,5,1,23.850940238212768,32.58084591516591,2,0,10
5923,2815,2025-08-17 18:43:35.443031,14.693516792789929,Retail,Domestic,Online,18,6,1,35.06312057743598,36.43848735269595,3,0,10
